FPR,TPR,Threshold
0.5914812795666778,0.975609756097561,0.003368893879842785
0.5929163076165521,0.975609756097561,0.003016177680285166
0.6005099977138033,0.975609756097561,0.0029306576594476455
0.6010516504581186,0.975609756097561,0.0029133284777858705
0.6115787067161423,0.975609756097561,0.002808029446362843
0.6190598455937956,0.975609756097561,0.0025758876710944996
0.6398255456096231,0.975609756097561,0.0025548141086749283
0.6545134797671597,0.975609756097561,0.002431499686258105
0.6546471343404323,0.975609756097561,0.002403846153846154
0.6637778520303185,0.975609756097561,0.0021662839565010183
0.6902414575382938,0.9776422764227642,0.0020510381522821516
0.6904489738494276,0.9776422764227642,0.001893939393939394
0.6912157290329388,0.9776422764227642,0.0017953321364452424
0.703107468828588,0.9776422764227642,0.0016908369642973271
0.7033396057190089,0.9776422764227642,0.0015822784810126582
0.7068709002338955,0.9776422764227642,0.0014543943486391025
0.7094208888029122,0.9776422764227642,0.0013921113689095127
0.7112392944445421,0.9776422764227642,0.0013837638376383763
0.7115101208166998,0.9776422764227642,0.001379310344827586
0.7134656982572147,0.9776422764227642,0.0013579049466537342
0.7149640363681128,0.9776422764227642,0.0012873326467559218
0.7385822063556267,0.9776422764227642,0.0011706936359793178
0.7548001336545733,0.9776422764227642,0.0010569300984866682
0.7715632309234476,0.9776422764227642,0.001041737436872976
0.7939503719466086,0.9776422764227642,0.0009841839906070862
0.808726236744456,0.9776422764227642,0.0009596928982725527
0.827958426393261,0.9776422764227642,0.0008527745629530364
0.8300054516996993,0.9776422764227642,0.0007782101167315176
0.8305998628282011,0.9776422764227642,0.0007518796992481203
0.8372474192357069,0.9776422764227642,0.0006536724506774423
0.8404410600917996,0.9776422764227642,0.0006140243153628884
0.8458259325044405,0.9776422764227642,0.000557297109021247
0.8487417125371507,0.9776422764227642,0.0005324813631522897
0.8571619506533247,0.9776422764227642,0.0003381315814897111
0.8666901148374162,0.9776422764227642,0.00033664366268305
0.8870829889383255,0.9776422764227642,0.00027263875365141185
0.9075180697465839,0.9796747967479674,0.00023469128317459077
0.9094208888029123,0.9817073170731707,0.00019091256204658267
0.9221497282943214,0.983739837398374,9.211778794485215e-05
0.9458945184038831,0.9857723577235772,3.26408042694172e-05
1.0,1.0,0.0
